                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                0.96247,                0.75655,                 1.7552,                0.91955,                0.76506,                0.88729,                0.77102,                  1.113,                0.99303,                 1.1949,              0.0006139,              0.0006139,              0.0006139
                    119,                 1.0429,                 0.7942,                 1.7518,                0.85631,                0.74285,                0.83271,                 0.7153,                 1.1064,                 1.1463,                 1.2166,              0.0006106,              0.0006106,              0.0006106
                    120,                 1.0237,                0.79951,                 1.7497,                0.82578,                0.78487,                0.84341,                0.72918,                 1.1303,                 1.1505,                  1.233,              0.0006073,              0.0006073,              0.0006073
                    121,                 1.0359,                0.79937,                 1.7594,                0.82685,                0.74486,                0.83364,                0.72566,                 1.0658,                 1.0472,                 1.2071,               0.000604,               0.000604,               0.000604
                    122,                 1.0494,                0.80515,                 1.7524,                0.88389,                 0.7627,                0.82636,                0.71228,                 1.0332,                0.98087,                  1.213,              0.0006007,              0.0006007,              0.0006007
                    123,                 1.0551,                0.75935,                 1.7588,                0.92086,                0.76788,                0.83825,                0.71839,                 1.1169,                0.96813,                 1.2055,              0.0005974,              0.0005974,              0.0005974
                    124,                 1.0102,                0.71456,                 1.7514,                0.95446,                0.74134,                0.86432,                0.76584,                0.94968,                 1.0521,                 1.1846,              0.0005941,              0.0005941,              0.0005941
                    125,                 1.0603,                0.80309,                  1.759,                0.95827,                0.78607,                0.88331,                0.76946,                 1.1243,                0.94622,                 1.1859,              0.0005908,              0.0005908,              0.0005908
                    126,                 1.1195,                 0.7885,                 1.7632,                0.87435,                0.77617,                0.85111,                0.73047,                 1.0829,                 1.1222,                 1.1806,              0.0005875,              0.0005875,              0.0005875
                    127,                 0.9915,                0.71457,                 1.7617,                0.71271,                0.85005,                0.86666,                0.75114,                 1.1041,                 1.0651,                 1.1948,              0.0005842,              0.0005842,              0.0005842
                    128,                0.99162,                0.75426,                 1.7687,                0.87935,                0.73161,                0.85151,                 0.7313,                 1.0972,                 1.0977,                 1.2063,              0.0005809,              0.0005809,              0.0005809
                    129,                 1.0233,                0.82835,                 1.7419,                0.91061,                  0.813,                0.90065,                 0.7694,                 1.1403,                 1.0132,                 1.1912,              0.0005776,              0.0005776,              0.0005776
                    130,                 1.0016,                0.74368,                  1.758,                0.91962,                0.73606,                0.83912,                0.71546,                 1.1302,                 1.0642,                 1.2393,              0.0005743,              0.0005743,              0.0005743
                    131,                0.96609,                0.71596,                  1.749,                0.84062,                0.74935,                0.83968,                0.71958,                 1.0666,                 1.2063,                 1.1976,               0.000571,               0.000571,               0.000571
                    132,                0.97904,                0.71531,                 1.7455,                0.92657,                0.75238,                0.88031,                0.74509,                 1.0759,                0.97477,                 1.1851,              0.0005677,              0.0005677,              0.0005677
                    133,                 0.9974,                0.71687,                 1.7353,                0.91064,                0.77897,                 0.8799,                 0.7609,                 1.0137,                0.97793,                  1.179,              0.0005644,              0.0005644,              0.0005644
                    134,                 0.9573,                0.74375,                 1.7408,                0.89226,                0.72985,                0.84877,                0.72676,                 1.0831,                0.99832,                 1.1925,              0.0005611,              0.0005611,              0.0005611
                    135,                 1.0335,                0.77192,                 1.7528,                0.87372,                0.76379,                  0.843,                0.72396,                 1.0297,                 1.0224,                 1.1941,              0.0005578,              0.0005578,              0.0005578
                    136,                0.98678,                0.71723,                 1.7343,                0.91762,                0.82489,                0.88726,                0.78221,                  1.007,                0.91658,                 1.1789,              0.0005545,              0.0005545,              0.0005545
                    137,                 1.0206,                0.75169,                  1.756,                 0.8451,                0.74945,                 0.8487,                0.73711,                 1.0864,                 1.0165,                 1.1779,              0.0005512,              0.0005512,              0.0005512
                    138,                0.98041,                0.70909,                 1.7443,                 0.8785,                0.76531,                 0.8744,                0.75627,                 1.0812,                 1.1767,                  1.216,              0.0005479,              0.0005479,              0.0005479
                    139,                  1.034,                0.74151,                 1.7435,                0.85433,                0.77412,                0.84387,                0.74135,                 1.0047,                0.97755,                 1.1875,              0.0005446,              0.0005446,              0.0005446
                    140,                0.95474,                0.72753,                 1.7548,                0.84166,                0.81138,                0.87402,                0.75941,                 1.0566,                0.93107,                 1.1725,              0.0005413,              0.0005413,              0.0005413
                    141,                0.98035,                0.72433,                 1.7493,                0.84253,                0.79015,                0.86524,                0.75426,                0.96737,                0.97987,                 1.1672,               0.000538,               0.000538,               0.000538
                    142,                0.94965,                0.70422,                 1.7393,                0.93834,                0.79467,                0.87386,                  0.757,                 1.1268,                 1.0276,                  1.181,              0.0005347,              0.0005347,              0.0005347
                    143,                0.98333,                0.70491,                  1.753,                0.83449,                0.81263,                0.87774,                0.76383,                0.99725,                0.95835,                  1.158,              0.0005314,              0.0005314,              0.0005314
                    144,                0.95341,                0.71639,                 1.7335,                0.86345,                0.75006,                0.83466,                0.74426,                0.96385,                 1.0433,                 1.1874,              0.0005281,              0.0005281,              0.0005281
                    145,                 0.9341,                0.70294,                 1.7556,                  0.904,                 0.7855,                0.87446,                0.77558,                 1.0158,                0.92368,                 1.1855,              0.0005248,              0.0005248,              0.0005248
                    146,                0.96562,                0.68961,                 1.7341,                0.92879,                0.78221,                0.85931,                0.76499,                 1.0045,                0.96306,                 1.1637,              0.0005215,              0.0005215,              0.0005215
                    147,                0.97784,                0.69357,                  1.727,                 0.8774,                 0.8114,                0.86906,                0.76179,                 1.0258,                 1.0009,                 1.1579,              0.0005182,              0.0005182,              0.0005182
                    148,                0.95772,                0.73735,                 1.7468,                0.92747,                0.80485,                0.88615,                0.79605,                0.96046,                 0.9578,                 1.1583,              0.0005149,              0.0005149,              0.0005149
